index,DatetimeEnd,Concentration,year,month,day,hour,season
1639,2019-03-10 11:00:00+01:00,9.0,2019,3,10,11,spring
1640,2019-03-10 12:00:00+01:00,9.0,2019,3,10,12,spring
1641,2019-03-10 13:00:00+01:00,11.5,2019,3,10,13,spring
1642,2019-03-10 14:00:00+01:00,10.5,2019,3,10,14,spring
1643,2019-03-10 15:00:00+01:00,11.0,2019,3,10,15,spring
1644,2019-03-10 16:00:00+01:00,16.5,2019,3,10,16,spring
1645,2019-03-10 17:00:00+01:00,16.5,2019,3,10,17,spring
1646,2019-03-10 18:00:00+01:00,20.5,2019,3,10,18,spring
1647,2019-03-10 19:00:00+01:00,24.5,2019,3,10,19,spring
1648,2019-03-10 20:00:00+01:00,33.0,2019,3,10,20,spring
1649,2019-03-10 21:00:00+01:00,22.5,2019,3,10,21,spring
1650,2019-03-10 22:00:00+01:00,18.0,2019,3,10,22,spring
1651,2019-03-10 23:00:00+01:00,18.0,2019,3,10,23,spring
1652,2019-03-11 00:00:00+01:00,14.0,2019,3,11,0,spring
1653,2019-03-11 01:00:00+01:00,14.5,2019,3,11,1,spring
1654,2019-03-11 02:00:00+01:00,9.5,2019,3,11,2,spring
1655,2019-03-11 03:00:00+01:00,5.0,2019,3,11,3,spring
1656,2019-03-11 04:00:00+01:00,6.0,2019,3,11,4,spring
1657,2019-03-11 05:00:00+01:00,7.0,2019,3,11,5,spring
1658,2019-03-11 06:00:00+01:00,14.0,2019,3,11,6,spring
1659,2019-03-11 07:00:00+01:00,21.5,2019,3,11,7,spring
1660,2019-03-11 08:00:00+01:00,34.0,2019,3,11,8,spring
1661,2019-03-11 09:00:00+01:00,42.5,2019,3,11,9,spring
1662,2019-03-11 10:00:00+01:00,37.0,2019,3,11,10,spring
1663,2019-03-11 11:00:00+01:00,24.0,2019,3,11,11,spring
1664,2019-03-11 12:00:00+01:00,21.0,2019,3,11,12,spring
1665,2019-03-11 13:00:00+01:00,20.5,2019,3,11,13,spring
1666,2019-03-11 14:00:00+01:00,22.0,2019,3,11,14,spring
1667,2019-03-11 15:00:00+01:00,22.0,2019,3,11,15,spring
1668,2019-03-11 16:00:00+01:00,27.5,2019,3,11,16,spring
1669,2019-03-11 17:00:00+01:00,30.0,2019,3,11,17,spring
1670,2019-03-11 18:00:00+01:00,37.5,2019,3,11,18,spring
1671,2019-03-11 19:00:00+01:00,38.5,2019,3,11,19,spring
1672,2019-03-11 20:00:00+01:00,58.0,2019,3,11,20,spring
1673,2019-03-11 21:00:00+01:00,57.0,2019,3,11,21,spring
1674,2019-03-11 22:00:00+01:00,70.5,2019,3,11,22,spring
1675,2019-03-11 23:00:00+01:00,51.0,2019,3,11,23,spring
1676,2019-03-12 00:00:00+01:00,49.0,2019,3,12,0,spring
1677,2019-03-12 01:00:00+01:00,36.0,2019,3,12,1,spring
1678,2019-03-12 02:00:00+01:00,25.0,2019,3,12,2,spring
1679,2019-03-12 03:00:00+01:00,21.0,2019,3,12,3,spring
1680,2019-03-12 04:00:00+01:00,17.5,2019,3,12,4,spring
1681,2019-03-12 05:00:00+01:00,15.0,2019,3,12,5,spring
1682,2019-03-12 06:00:00+01:00,20.0,2019,3,12,6,spring
1683,2019-03-12 07:00:00+01:00,24.0,2019,3,12,7,spring
1684,2019-03-12 08:00:00+01:00,37.5,2019,3,12,8,spring
1685,2019-03-12 09:00:00+01:00,35.5,2019,3,12,9,spring
1686,2019-03-12 10:00:00+01:00,33.0,2019,3,12,10,spring
1687,2019-03-12 11:00:00+01:00,18.5,2019,3,12,11,spring
1688,2019-03-12 12:00:00+01:00,17.0,2019,3,12,12,spring
1689,2019-03-12 13:00:00+01:00,21.5,2019,3,12,13,spring
1690,2019-03-12 14:00:00+01:00,20.0,2019,3,12,14,spring
1691,2019-03-12 15:00:00+01:00,20.0,2019,3,12,15,spring
1692,2019-03-12 16:00:00+01:00,19.5,2019,3,12,16,spring
1693,2019-03-12 17:00:00+01:00,21.5,2019,3,12,17,spring
1694,2019-03-12 18:00:00+01:00,20.5,2019,3,12,18,spring
1695,2019-03-12 19:00:00+01:00,19.0,2019,3,12,19,spring
1696,2019-03-12 20:00:00+01:00,24.0,2019,3,12,20,spring
1697,2019-03-12 21:00:00+01:00,17.0,2019,3,12,21,spring
1698,2019-03-12 22:00:00+01:00,20.5,2019,3,12,22,spring
1699,2019-03-12 23:00:00+01:00,16.0,2019,3,12,23,spring
1700,2019-03-13 00:00:00+01:00,14.5,2019,3,13,0,spring
1701,2019-03-13 01:00:00+01:00,11.0,2019,3,13,1,spring
1702,2019-03-13 02:00:00+01:00,8.5,2019,3,13,2,spring
1703,2019-03-13 03:00:00+01:00,8.0,2019,3,13,3,spring
1704,2019-03-13 04:00:00+01:00,5.5,2019,3,13,4,spring
1705,2019-03-13 05:00:00+01:00,8.0,2019,3,13,5,spring
1706,2019-03-13 06:00:00+01:00,8.5,2019,3,13,6,spring
1707,2019-03-13 07:00:00+01:00,15.5,2019,3,13,7,spring
1708,2019-03-13 08:00:00+01:00,31.0,2019,3,13,8,spring
1709,2019-03-13 09:00:00+01:00,27.0,2019,3,13,9,spring
1710,2019-03-13 10:00:00+01:00,27.0,2019,3,13,10,spring
1711,2019-03-13 11:00:00+01:00,30.0,2019,3,13,11,spring
1712,2019-03-13 12:00:00+01:00,25.0,2019,3,13,12,spring
1713,2019-03-13 13:00:00+01:00,33.0,2019,3,13,13,spring
1714,2019-03-13 14:00:00+01:00,31.5,2019,3,13,14,spring
1715,2019-03-13 15:00:00+01:00,22.5,2019,3,13,15,spring
1716,2019-03-13 16:00:00+01:00,27.5,2019,3,13,16,spring
1717,2019-03-13 17:00:00+01:00,29.0,2019,3,13,17,spring
1718,2019-03-13 18:00:00+01:00,34.0,2019,3,13,18,spring
1719,2019-03-13 19:00:00+01:00,25.0,2019,3,13,19,spring
1720,2019-03-13 20:00:00+01:00,24.0,2019,3,13,20,spring
1721,2019-03-13 21:00:00+01:00,24.0,2019,3,13,21,spring
1722,2019-03-13 22:00:00+01:00,25.5,2019,3,13,22,spring
1723,2019-03-13 23:00:00+01:00,19.0,2019,3,13,23,spring
1724,2019-03-14 00:00:00+01:00,21.0,2019,3,14,0,spring
1725,2019-03-14 01:00:00+01:00,20.0,2019,3,14,1,spring
1726,2019-03-14 02:00:00+01:00,15.0,2019,3,14,2,spring
1727,2019-03-14 03:00:00+01:00,12.5,2019,3,14,3,spring
1728,2019-03-14 04:00:00+01:00,12.5,2019,3,14,4,spring
1729,2019-03-14 05:00:00+01:00,12.5,2019,3,14,5,spring
1730,2019-03-14 06:00:00+01:00,13.5,2019,3,14,6,spring
1731,2019-03-14 07:00:00+01:00,25.5,2019,3,14,7,spring
1732,2019-03-14 08:00:00+01:00,27.5,2019,3,14,8,spring
1733,2019-03-14 09:00:00+01:00,32.0,2019,3,14,9,spring
1734,2019-03-14 10:00:00+01:00,30.0,2019,3,14,10,spring
1735,2019-03-14 11:00:00+01:00,33.0,2019,3,14,11,spring
1736,2019-03-14 12:00:00+01:00,32.5,2019,3,14,12,spring
1737,2019-03-14 13:00:00+01:00,29.0,2019,3,14,13,spring
1738,2019-03-14 14:00:00+01:00,26.5,2019,3,14,14,spring
1739,2019-03-14 15:00:00+01:00,21.5,2019,3,14,15,spring
1740,2019-03-14 16:00:00+01:00,26.0,2019,3,14,16,spring
1741,2019-03-14 17:00:00+01:00,29.0,2019,3,14,17,spring
1742,2019-03-14 18:00:00+01:00,29.0,2019,3,14,18,spring
1743,2019-03-14 19:00:00+01:00,31.0,2019,3,14,19,spring
1744,2019-03-14 20:00:00+01:00,32.0,2019,3,14,20,spring
1745,2019-03-14 21:00:00+01:00,40.5,2019,3,14,21,spring
1746,2019-03-14 22:00:00+01:00,35.0,2019,3,14,22,spring
1747,2019-03-14 23:00:00+01:00,32.0,2019,3,14,23,spring
1748,2019-03-15 00:00:00+01:00,32.5,2019,3,15,0,spring
1749,2019-03-15 01:00:00+01:00,27.5,2019,3,15,1,spring
1750,2019-03-15 02:00:00+01:00,24.0,2019,3,15,2,spring
1751,2019-03-15 03:00:00+01:00,20.5,2019,3,15,3,spring
1752,2019-03-15 04:00:00+01:00,15.5,2019,3,15,4,spring
1753,2019-03-15 05:00:00+01:00,15.5,2019,3,15,5,spring
1754,2019-03-15 06:00:00+01:00,24.5,2019,3,15,6,spring
1755,2019-03-15 07:00:00+01:00,31.5,2019,3,15,7,spring
1756,2019-03-15 08:00:00+01:00,33.5,2019,3,15,8,spring
1757,2019-03-15 09:00:00+01:00,32.5,2019,3,15,9,spring
1758,2019-03-15 10:00:00+01:00,26.0,2019,3,15,10,spring
1759,2019-03-15 11:00:00+01:00,26.0,2019,3,15,11,spring
1760,2019-03-15 12:00:00+01:00,23.0,2019,3,15,12,spring
1761,2019-03-15 13:00:00+01:00,24.5,2019,3,15,13,spring
1762,2019-03-15 14:00:00+01:00,23.0,2019,3,15,14,spring
1763,2019-03-15 15:00:00+01:00,25.5,2019,3,15,15,spring
1764,2019-03-15 16:00:00+01:00,26.0,2019,3,15,16,spring
1765,2019-03-15 17:00:00+01:00,28.0,2019,3,15,17,spring
1766,2019-03-15 18:00:00+01:00,25.0,2019,3,15,18,spring
1767,2019-03-15 19:00:00+01:00,24.5,2019,3,15,19,spring
1768,2019-03-15 20:00:00+01:00,20.5,2019,3,15,20,spring
1769,2019-03-15 21:00:00+01:00,19.5,2019,3,15,21,spring
1770,2019-03-15 22:00:00+01:00,19.0,2019,3,15,22,spring
1771,2019-03-15 23:00:00+01:00,18.0,2019,3,15,23,spring
1772,2019-03-16 00:00:00+01:00,18.0,2019,3,16,0,spring
1773,2019-03-16 01:00:00+01:00,16.0,2019,3,16,1,spring
1774,2019-03-16 02:00:00+01:00,15.0,2019,3,16,2,spring
1775,2019-03-16 03:00:00+01:00,20.5,2019,3,16,3,spring
1776,2019-03-16 04:00:00+01:00,7.0,2019,3,16,4,spring
1777,2019-03-16 05:00:00+01:00,6.0,2019,3,16,5,spring
1778,2019-03-16 06:00:00+01:00,5.0,2019,3,16,6,spring
1779,2019-03-16 07:00:00+01:00,6.0,2019,3,16,7,spring
1780,2019-03-16 08:00:00+01:00,8.0,2019,3,16,8,spring
1781,2019-03-16 09:00:00+01:00,7.5,2019,3,16,9,spring
1782,2019-03-16 10:00:00+01:00,12.0,2019,3,16,10,spring
1783,2019-03-16 11:00:00+01:00,13.0,2019,3,16,11,spring
1784,2019-03-16 12:00:00+01:00,17.0,2019,3,16,12,spring
1785,2019-03-16 13:00:00+01:00,16.0,2019,3,16,13,spring
1786,2019-03-16 14:00:00+01:00,15.0,2019,3,16,14,spring
1787,2019-03-16 15:00:00+01:00,18.0,2019,3,16,15,spring
1788,2019-03-16 16:00:00+01:00,18.5,2019,3,16,16,spring
1789,2019-03-16 17:00:00+01:00,17.0,2019,3,16,17,spring
1790,2019-03-16 18:00:00+01:00,17.5,2019,3,16,18,spring
1791,2019-03-16 19:00:00+01:00,21.0,2019,3,16,19,spring
1792,2019-03-16 20:00:00+01:00,28.5,2019,3,16,20,spring
1793,2019-03-16 21:00:00+01:00,28.0,2019,3,16,21,spring
1794,2019-03-16 22:00:00+01:00,23.5,2019,3,16,22,spring
1795,2019-03-16 23:00:00+01:00,19.5,2019,3,16,23,spring
1796,2019-03-17 00:00:00+01:00,12.0,2019,3,17,0,spring
1797,2019-03-17 01:00:00+01:00,9.0,2019,3,17,1,spring
1798,2019-03-17 02:00:00+01:00,6.5,2019,3,17,2,spring
1799,2019-03-17 03:00:00+01:00,5.0,2019,3,17,3,spring
1800,2019-03-17 04:00:00+01:00,4.5,2019,3,17,4,spring
1801,2019-03-17 05:00:00+01:00,4.0,2019,3,17,5,spring
1802,2019-03-17 06:00:00+01:00,5.0,2019,3,17,6,spring
1803,2019-03-17 07:00:00+01:00,8.5,2019,3,17,7,spring
1804,2019-03-17 08:00:00+01:00,9.0,2019,3,17,8,spring
1805,2019-03-17 09:00:00+01:00,12.5,2019,3,17,9,spring
1806,2019-03-17 10:00:00+01:00,12.0,2019,3,17,10,spring
1807,2019-03-17 11:00:00+01:00,14.0,2019,3,17,11,spring
1808,2019-03-17 12:00:00+01:00,13.0,2019,3,17,12,spring
1809,2019-03-17 13:00:00+01:00,14.0,2019,3,17,13,spring
1810,2019-03-17 14:00:00+01:00,16.0,2019,3,17,14,spring
1811,2019-03-17 15:00:00+01:00,25.5,2019,3,17,15,spring
1812,2019-03-17 16:00:00+01:00,22.5,2019,3,17,16,spring
1813,2019-03-17 17:00:00+01:00,24.5,2019,3,17,17,spring
1814,2019-03-17 18:00:00+01:00,25.5,2019,3,17,18,spring
1815,2019-03-17 19:00:00+01:00,28.0,2019,3,17,19,spring
1816,2019-03-17 20:00:00+01:00,28.5,2019,3,17,20,spring
1817,2019-03-17 21:00:00+01:00,27.5,2019,3,17,21,spring
1818,2019-03-17 22:00:00+01:00,25.5,2019,3,17,22,spring
1819,2019-03-17 23:00:00+01:00,23.5,2019,3,17,23,spring
1820,2019-03-18 00:00:00+01:00,21.5,2019,3,18,0,spring
1821,2019-03-18 01:00:00+01:00,18.0,2019,3,18,1,spring
1822,2019-03-18 02:00:00+01:00,14.0,2019,3,18,2,spring
1823,2019-03-18 03:00:00+01:00,12.0,2019,3,18,3,spring
1824,2019-03-18 04:00:00+01:00,13.5,2019,3,18,4,spring
1825,2019-03-18 05:00:00+01:00,15.0,2019,3,18,5,spring
1826,2019-03-18 06:00:00+01:00,28.0,2019,3,18,6,spring
1827,2019-03-18 07:00:00+01:00,46.0,2019,3,18,7,spring
1828,2019-03-18 08:00:00+01:00,60.0,2019,3,18,8,spring
1829,2019-03-18 09:00:00+01:00,53.5,2019,3,18,9,spring
1830,2019-03-18 10:00:00+01:00,31.0,2019,3,18,10,spring
1831,2019-03-18 11:00:00+01:00,34.0,2019,3,18,11,spring
1832,2019-03-18 12:00:00+01:00,31.5,2019,3,18,12,spring
1833,2019-03-18 13:00:00+01:00,30.0,2019,3,18,13,spring
1834,2019-03-18 14:00:00+01:00,27.5,2019,3,18,14,spring
1835,2019-03-18 15:00:00+01:00,23.5,2019,3,18,15,spring
1836,2019-03-18 16:00:00+01:00,31.0,2019,3,18,16,spring
1837,2019-03-18 17:00:00+01:00,34.0,2019,3,18,17,spring
1838,2019-03-18 18:00:00+01:00,46.5,2019,3,18,18,spring
1839,2019-03-18 19:00:00+01:00,55.0,2019,3,18,19,spring
1840,2019-03-18 20:00:00+01:00,75.5,2019,3,18,20,spring
1841,2019-03-18 21:00:00+01:00,87.5,2019,3,18,21,spring
1842,2019-03-18 22:00:00+01:00,86.5,2019,3,18,22,spring
1843,2019-03-18 23:00:00+01:00,96.0,2019,3,18,23,spring
1844,2019-03-19 00:00:00+01:00,92.0,2019,3,19,0,spring
1845,2019-03-19 01:00:00+01:00,81.0,2019,3,19,1,spring
1846,2019-03-19 02:00:00+01:00,67.5,2019,3,19,2,spring
1847,2019-03-19 03:00:00+01:00,63.0,2019,3,19,3,spring
1848,2019-03-19 04:00:00+01:00,58.0,2019,3,19,4,spring
1849,2019-03-19 05:00:00+01:00,57.0,2019,3,19,5,spring
1850,2019-03-19 06:00:00+01:00,60.5,2019,3,19,6,spring
1851,2019-03-19 07:00:00+01:00,70.0,2019,3,19,7,spring
1852,2019-03-19 08:00:00+01:00,76.0,2019,3,19,8,spring
1853,2019-03-19 09:00:00+01:00,82.0,2019,3,19,9,spring
1854,2019-03-19 10:00:00+01:00,64.5,2019,3,19,10,spring
1855,2019-03-19 11:00:00+01:00,40.5,2019,3,19,11,spring
1856,2019-03-19 12:00:00+01:00,30.0,2019,3,19,12,spring
1857,2019-03-19 13:00:00+01:00,20.5,2019,3,19,13,spring
1858,2019-03-19 14:00:00+01:00,22.5,2019,3,19,14,spring
1859,2019-03-19 15:00:00+01:00,27.0,2019,3,19,15,spring
1860,2019-03-19 16:00:00+01:00,30.0,2019,3,19,16,spring
1861,2019-03-19 17:00:00+01:00,35.0,2019,3,19,17,spring
1862,2019-03-19 18:00:00+01:00,45.0,2019,3,19,18,spring
1863,2019-03-19 19:00:00+01:00,46.5,2019,3,19,19,spring
1864,2019-03-19 20:00:00+01:00,64.5,2019,3,19,20,spring
1865,2019-03-19 21:00:00+01:00,86.0,2019,3,19,21,spring
1866,2019-03-19 22:00:00+01:00,81.0,2019,3,19,22,spring
1867,2019-03-19 23:00:00+01:00,86.0,2019,3,19,23,spring
1868,2019-03-20 00:00:00+01:00,57.0,2019,3,20,0,spring
1869,2019-03-20 01:00:00+01:00,71.5,2019,3,20,1,spring
1870,2019-03-20 02:00:00+01:00,57.0,2019,3,20,2,spring
1871,2019-03-20 03:00:00+01:00,55.5,2019,3,20,3,spring
1872,2019-03-20 04:00:00+01:00,52.5,2019,3,20,4,spring
1873,2019-03-20 05:00:00+01:00,39.0,2019,3,20,5,spring
1874,2019-03-20 06:00:00+01:00,41.0,2019,3,20,6,spring
1875,2019-03-20 07:00:00+01:00,58.5,2019,3,20,7,spring
1876,2019-03-20 08:00:00+01:00,67.0,2019,3,20,8,spring
1877,2019-03-20 09:00:00+01:00,61.5,2019,3,20,9,spring
1878,2019-03-20 10:00:00+01:00,44.5,2019,3,20,10,spring
1879,2019-03-20 11:00:00+01:00,25.0,2019,3,20,11,spring
1880,2019-03-20 12:00:00+01:00,32.0,2019,3,20,12,spring
1881,2019-03-20 13:00:00+01:00,25.5,2019,3,20,13,spring
1882,2019-03-20 14:00:00+01:00,20.5,2019,3,20,14,spring
1883,2019-03-20 15:00:00+01:00,19.5,2019,3,20,15,spring
1884,2019-03-20 16:00:00+01:00,17.5,2019,3,20,16,spring
1885,2019-03-20 17:00:00+01:00,22.5,2019,3,20,17,spring
1886,2019-03-20 18:00:00+01:00,32.5,2019,3,20,18,spring
1887,2019-03-20 19:00:00+01:00,37.0,2019,3,20,19,spring
1888,2019-03-20 20:00:00+01:00,50.0,2019,3,20,20,spring
1889,2019-03-20 21:00:00+01:00,57.5,2019,3,20,21,spring
1890,2019-03-20 22:00:00+01:00,87.0,2019,3,20,22,spring
1891,2019-03-20 23:00:00+01:00,86.0,2019,3,20,23,spring
1892,2019-03-21 00:00:00+01:00,80.5,2019,3,21,0,spring
1893,2019-03-21 01:00:00+01:00,76.5,2019,3,21,1,spring
1894,2019-03-21 02:00:00+01:00,69.0,2019,3,21,2,spring
1895,2019-03-21 03:00:00+01:00,62.0,2019,3,21,3,spring
1896,2019-03-21 04:00:00+01:00,57.5,2019,3,21,4,spring
1897,2019-03-21 05:00:00+01:00,56.0,2019,3,21,5,spring
1898,2019-03-21 06:00:00+01:00,57.0,2019,3,21,6,spring
1899,2019-03-21 07:00:00+01:00,59.0,2019,3,21,7,spring
1900,2019-03-21 08:00:00+01:00,66.5,2019,3,21,8,spring
1901,2019-03-21 09:00:00+01:00,64.5,2019,3,21,9,spring
1902,2019-03-21 10:00:00+01:00,60.5,2019,3,21,10,spring
1903,2019-03-21 11:00:00+01:00,33.5,2019,3,21,11,spring
1904,2019-03-21 12:00:00+01:00,30.0,2019,3,21,12,spring
1905,2019-03-21 13:00:00+01:00,24.0,2019,3,21,13,spring
1906,2019-03-21 14:00:00+01:00,23.5,2019,3,21,14,spring
1907,2019-03-21 15:00:00+01:00,23.0,2019,3,21,15,spring
1908,2019-03-21 16:00:00+01:00,25.5,2019,3,21,16,spring
1909,2019-03-21 17:00:00+01:00,32.0,2019,3,21,17,spring
1910,2019-03-21 18:00:00+01:00,49.5,2019,3,21,18,spring
1911,2019-03-21 19:00:00+01:00,56.0,2019,3,21,19,spring
1912,2019-03-21 20:00:00+01:00,75.5,2019,3,21,20,spring
1913,2019-03-21 21:00:00+01:00,78.0,2019,3,21,21,spring
1914,2019-03-21 22:00:00+01:00,71.0,2019,3,21,22,spring
1915,2019-03-21 23:00:00+01:00,55.5,2019,3,21,23,spring
1916,2019-03-22 00:00:00+01:00,44.0,2019,3,22,0,spring
1917,2019-03-22 01:00:00+01:00,46.0,2019,3,22,1,spring
1918,2019-03-22 02:00:00+01:00,42.5,2019,3,22,2,spring
1919,2019-03-22 03:00:00+01:00,46.0,2019,3,22,3,spring
1920,2019-03-22 04:00:00+01:00,44.0,2019,3,22,4,spring
1921,2019-03-22 05:00:00+01:00,49.0,2019,3,22,5,spring
1922,2019-03-22 06:00:00+01:00,50.0,2019,3,22,6,spring
1923,2019-03-22 07:00:00+01:00,53.0,2019,3,22,7,spring
1924,2019-03-22 08:00:00+01:00,64.5,2019,3,22,8,spring
1925,2019-03-22 09:00:00+01:00,77.0,2019,3,22,9,spring
1926,2019-03-22 10:00:00+01:00,73.0,2019,3,22,10,spring
1927,2019-03-22 11:00:00+01:00,77.5,2019,3,22,11,spring
1928,2019-03-22 12:00:00+01:00,70.0,2019,3,22,12,spring
1929,2019-03-22 13:00:00+01:00,68.0,2019,3,22,13,spring
1930,2019-03-22 14:00:00+01:00,40.5,2019,3,22,14,spring
1931,2019-03-22 15:00:00+01:00,21.5,2019,3,22,15,spring
1932,2019-03-22 16:00:00+01:00,19.5,2019,3,22,16,spring
1933,2019-03-22 17:00:00+01:00,34.0,2019,3,22,17,spring
1934,2019-03-22 18:00:00+01:00,30.5,2019,3,22,18,spring
1935,2019-03-22 19:00:00+01:00,53.0,2019,3,22,19,spring
1936,2019-03-22 20:00:00+01:00,65.5,2019,3,22,20,spring
1937,2019-03-22 21:00:00+01:00,74.0,2019,3,22,21,spring
1938,2019-03-22 22:00:00+01:00,63.0,2019,3,22,22,spring
1939,2019-03-22 23:00:00+01:00,56.0,2019,3,22,23,spring
1940,2019-03-23 00:00:00+01:00,52.0,2019,3,23,0,spring
1941,2019-03-23 01:00:00+01:00,40.0,2019,3,23,1,spring
1942,2019-03-23 02:00:00+01:00,24.5,2019,3,23,2,spring
1943,2019-03-23 03:00:00+01:00,21.5,2019,3,23,3,spring
1944,2019-03-23 04:00:00+01:00,13.5,2019,3,23,4,spring
1945,2019-03-23 05:00:00+01:00,21.5,2019,3,23,5,spring
1946,2019-03-23 06:00:00+01:00,17.0,2019,3,23,6,spring
1947,2019-03-23 07:00:00+01:00,23.0,2019,3,23,7,spring
1948,2019-03-23 08:00:00+01:00,33.5,2019,3,23,8,spring
1949,2019-03-23 09:00:00+01:00,29.5,2019,3,23,9,spring
1950,2019-03-23 10:00:00+01:00,25.5,2019,3,23,10,spring
1951,2019-03-23 11:00:00+01:00,24.5,2019,3,23,11,spring
1952,2019-03-23 12:00:00+01:00,29.0,2019,3,23,12,spring
1953,2019-03-23 13:00:00+01:00,33.5,2019,3,23,13,spring
1954,2019-03-23 14:00:00+01:00,30.0,2019,3,23,14,spring
1955,2019-03-23 15:00:00+01:00,32.0,2019,3,23,15,spring
1956,2019-03-23 16:00:00+01:00,38.0,2019,3,23,16,spring
1957,2019-03-23 17:00:00+01:00,46.5,2019,3,23,17,spring
1958,2019-03-23 18:00:00+01:00,51.0,2019,3,23,18,spring
1959,2019-03-23 19:00:00+01:00,53.0,2019,3,23,19,spring
1960,2019-03-23 20:00:00+01:00,53.0,2019,3,23,20,spring
1961,2019-03-23 21:00:00+01:00,49.5,2019,3,23,21,spring
1962,2019-03-23 22:00:00+01:00,43.0,2019,3,23,22,spring
1963,2019-03-23 23:00:00+01:00,34.5,2019,3,23,23,spring
1964,2019-03-24 00:00:00+01:00,27.5,2019,3,24,0,spring
1965,2019-03-24 01:00:00+01:00,22.5,2019,3,24,1,spring
1966,2019-03-24 02:00:00+01:00,21.0,2019,3,24,2,spring
1967,2019-03-24 03:00:00+01:00,18.0,2019,3,24,3,spring
1968,2019-03-24 04:00:00+01:00,17.5,2019,3,24,4,spring
1969,2019-03-24 05:00:00+01:00,16.5,2019,3,24,5,spring
1970,2019-03-24 06:00:00+01:00,18.5,2019,3,24,6,spring
1971,2019-03-24 07:00:00+01:00,21.0,2019,3,24,7,spring
1972,2019-03-24 08:00:00+01:00,22.0,2019,3,24,8,spring
1973,2019-03-24 09:00:00+01:00,25.0,2019,3,24,9,spring
1974,2019-03-24 10:00:00+01:00,21.5,2019,3,24,10,spring
1975,2019-03-24 11:00:00+01:00,20.0,2019,3,24,11,spring
1976,2019-03-24 12:00:00+01:00,15.0,2019,3,24,12,spring
1977,2019-03-24 13:00:00+01:00,20.0,2019,3,24,13,spring
1978,2019-03-24 14:00:00+01:00,21.5,2019,3,24,14,spring
1979,2019-03-24 15:00:00+01:00,21.5,2019,3,24,15,spring
1980,2019-03-24 16:00:00+01:00,22.0,2019,3,24,16,spring
1981,2019-03-24 17:00:00+01:00,24.5,2019,3,24,17,spring
1982,2019-03-24 18:00:00+01:00,29.0,2019,3,24,18,spring
1983,2019-03-24 19:00:00+01:00,47.0,2019,3,24,19,spring
1984,2019-03-24 20:00:00+01:00,56.0,2019,3,24,20,spring
1985,2019-03-24 21:00:00+01:00,56.0,2019,3,24,21,spring
1986,2019-03-24 22:00:00+01:00,59.0,2019,3,24,22,spring
1987,2019-03-24 23:00:00+01:00,67.0,2019,3,24,23,spring
1988,2019-03-25 00:00:00+01:00,44.5,2019,3,25,0,spring
1989,2019-03-25 01:00:00+01:00,35.0,2019,3,25,1,spring
1990,2019-03-25 02:00:00+01:00,27.0,2019,3,25,2,spring
1991,2019-03-25 03:00:00+01:00,21.0,2019,3,25,3,spring
1992,2019-03-25 04:00:00+01:00,26.5,2019,3,25,4,spring
1993,2019-03-25 05:00:00+01:00,24.0,2019,3,25,5,spring
1994,2019-03-25 06:00:00+01:00,23.5,2019,3,25,6,spring
1995,2019-03-25 07:00:00+01:00,31.0,2019,3,25,7,spring
1996,2019-03-25 08:00:00+01:00,42.5,2019,3,25,8,spring
1997,2019-03-25 09:00:00+01:00,54.0,2019,3,25,9,spring
1998,2019-03-25 10:00:00+01:00,38.5,2019,3,25,10,spring
1999,2019-03-25 11:00:00+01:00,25.0,2019,3,25,11,spring
2000,2019-03-25 12:00:00+01:00,22.5,2019,3,25,12,spring
2001,2019-03-25 13:00:00+01:00,21.0,2019,3,25,13,spring
2002,2019-03-25 14:00:00+01:00,20.0,2019,3,25,14,spring
2003,2019-03-25 15:00:00+01:00,19.0,2019,3,25,15,spring
2004,2019-03-25 16:00:00+01:00,24.0,2019,3,25,16,spring
2005,2019-03-25 17:00:00+01:00,30.5,2019,3,25,17,spring
2006,2019-03-25 18:00:00+01:00,34.5,2019,3,25,18,spring
2007,2019-03-25 19:00:00+01:00,33.0,2019,3,25,19,spring
2008,2019-03-25 20:00:00+01:00,33.5,2019,3,25,20,spring
2009,2019-03-25 21:00:00+01:00,29.0,2019,3,25,21,spring
2010,2019-03-25 22:00:00+01:00,25.5,2019,3,25,22,spring
2011,2019-03-25 23:00:00+01:00,23.5,2019,3,25,23,spring
2012,2019-03-26 00:00:00+01:00,19.5,2019,3,26,0,spring
2013,2019-03-26 01:00:00+01:00,16.5,2019,3,26,1,spring
2014,2019-03-26 02:00:00+01:00,11.5,2019,3,26,2,spring
2015,2019-03-26 03:00:00+01:00,8.5,2019,3,26,3,spring
2016,2019-03-26 04:00:00+01:00,9.0,2019,3,26,4,spring
2017,2019-03-26 05:00:00+01:00,12.0,2019,3,26,5,spring
2018,2019-03-26 06:00:00+01:00,31.5,2019,3,26,6,spring
2019,2019-03-26 07:00:00+01:00,76.0,2019,3,26,7,spring
2020,2019-03-26 08:00:00+01:00,78.5,2019,3,26,8,spring
2021,2019-03-26 09:00:00+01:00,71.0,2019,3,26,9,spring
2022,2019-03-26 10:00:00+01:00,47.0,2019,3,26,10,spring
2023,2019-03-26 11:00:00+01:00,38.5,2019,3,26,11,spring
2024,2019-03-26 12:00:00+01:00,34.0,2019,3,26,12,spring
2025,2019-03-26 13:00:00+01:00,32.0,2019,3,26,13,spring
2026,2019-03-26 14:00:00+01:00,30.5,2019,3,26,14,spring
